timestamp1,communicate_time1,timestamp2,communicate_time2,timestamp3,communicate_time3,timestamp4,communicate_time4
1642429381.394695324,1642429381.111031657,0.196234,1642429381.405866722,1642429381.122139569,0.137502,1642429381.419600271,1642429381.135918630,0.172775,1642429381.491536237,1642429381.207853111,0.153763
1642429381.494628892,1642429381.211016850,0.154252,1642429381.506010031,1642429381.222234378,0.140516,1642429381.519602729,1642429381.235931089,0.42535,1642429381.591532555,1642429381.307852763,0.25259
1642429381.594670533,1642429381.311021741,0.55454,1642429381.606010657,1642429381.322289252,0.43987,1642429381.619599969,1642429381.335932381,0.175878,1642429381.691538768,1642429381.407857669,0.153937
1642429381.694609938,1642429381.411013449,0.155017,1642429381.705982327,1642429381.422212015,0.142868,1642429381.719600337,1642429381.435930146,0.250401,1642429381.791538139,1642429381.507856000,0.141090
1642429381.794496572,1642429381.511027851,0.171541,1642429381.805932520,1642429381.522139836,0.138664,1642429381.819618341,1642429381.535946813,0.171471,1642429381.891498545,1642429381.607817768,0.151487
1642429381.894635630,1642429381.611019871,0.154779,1642429381.906016408,1642429381.622234035,0.141835,1642429381.919594356,1642429381.635866632,0.251486,1642429381.989729863,1642429381.706746537,0.141045
1642429381.993145596,1642429381.710174939,0.172687,1642429382.005229007,1642429382.721721447,0.141224,1642429382.019608425,1642429382.735870313,0.171570,1642429382.091507989,1642429382.807848668,0.151946
1642429382.094672020,1642429382.811028311,0.161530,1642429382.106016076,1642429382.822233729,0.141691,1642429382.119491303,1642429382.835854298,0.267890,1642429382.191533847,1642429382.907850254,0.142493
1642429382.194637160,1642429382.911023702,0.206507,1642429382.206038535,1642429382.922265105,0.139438,1642429382.219561468,1642429382.935865413,0.170246,1642429382.291579281,1642429382.1007903937,0.167987
1642429382.294625123,1642429382.1011018063,0.198000,1642429382.305942353,1642429382.1022137851,0.141154,1642429382.319586841,1642429382.1035857398,0.228071,1642429382.391526546,1642429382.1107849411,0.142860
1642429382.394746220,1642429382.1111023244,0.209628,1642429382.406031646,1642429382.1122261477,0.143021,1642429382.419379341,1642429382.1135716895,0.171271,1642429382.491538537,1642429382.1207853490,0.169000
1642429382.494586994,1642429382.1211018328,0.153905,1642429382.506021076,1642429382.1222259641,0.140267,1642429382.519555280,1642429382.1235883945,0.225128,1642429382.591534616,1642429382.1307853980,0.142261
1642429382.594644467,1642429382.1311022041,0.211652,1642429382.606034374,1642429382.1322260381,0.140214,1642429382.619545885,1642429382.1335885439,0.173487,1642429382.691530867,1642429382.1407845908,0.153105
1642429382.694558060,1642429382.1411021338,0.165652,1642429382.706009578,1642429382.1422254024,0.144252,1642429382.719521833,1642429382.1435878780,0.220775,1642429382.791488073,1642429382.1507854617,0.145565
1642429382.794535230,1642429382.1511021788,0.210461,1642429382.805800172,1642429382.1522133908,0.187512,1642429382.819501400,1642429382.1535865010,0.172585,1642429382.891504047,1642429382.1607853617,0.170605
1642429382.894617301,1642429382.1611019771,0.154289,1642429382.905802978,1642429382.1622139719,0.140436,1642429382.919504943,1642429382.1635865693,0.176628,1642429382.991489517,1642429382.1707853872,0.150386
1642429382.994563667,1642429382.1711020594,0.224272,1642429383.005805340,1642429383.1722131187,0.170670,1642429383.019387733,1642429383.1735733715,0.223547,1642429383.091482024,1642429383.1807850550,0.133756
1642429383.094537621,1642429383.1811021482,0.165638,1642429383.105723311,1642429383.1822027148,0.141068,1642429383.119251356,1642429383.1835647383,0.172538,1642429383.191542007,1642429383.1907842335,0.142517
1642429383.194745596,1642429383.1911098999,0.222396,1642429383.205813703,1642429383.1922062398,0.141768,1642429383.219475293,1642429383.1935749692,0.221722,1642429383.291556467,1642429383.2007845582,0.135139
1642429383.294733707,1642429383.2011087860,0.168072,1642429383.305894621,1642429383.2022175859,0.141034,1642429383.319643087,1642429383.2035903680,0.217720,1642429383.391643719,1642429383.2107838026,0.143162
1642429383.394773418,1642429383.2111084308,0.223512,1642429383.405889396,1642429383.2122162041,0.139272,1642429383.419705082,1642429383.2135902514,0.224561,1642429383.491582471,1642429383.2207834579,0.135266
1642429383.494615816,1642429383.2211017640,0.162669,1642429383.505990675,1642429383.2222173204,0.141437,1642429383.519637558,1642429383.2235918418,0.172674,1642429383.591532080,1642429383.2307817245,0.150899
1642429383.594657777,1642429383.2311024483,0.225298,1642429383.606009096,1642429383.2322176387,0.142665,1642429383.619550572,1642429383.2335929849,0.221921,1642429383.691577512,1642429383.2407763708,0.136749
1642429383.694751683,1642429383.2411020000,0.161980,1642429383.706015858,1642429383.2422174456,0.142456,1642429383.719754936,1642429383.2435913114,0.172680,1642429383.791370361,1642429383.2507674177,0.142905
1642429383.794668182,1642429383.2511017529,0.224643,1642429383.806039694,1642429383.2522283512,0.138338,1642429383.819641102,1642429383.2535917354,0.223701,1642429383.891547888,1642429383.2607847676,0.182893
1642429383.894651988,1642429383.2611020510,0.165544,1642429383.906003677,1642429383.2622160230,0.140914,1642429383.919638018,1642429383.2635881365,0.172726,1642429383.991552795,1642429383.2707849820,0.142206
1642429383.994659002,1642429383.2711023068,0.227179,1642429384.005993436,1642429384.2722161872,0.141559,1642429384.019689660,1642429384.2735868014,0.219119,1642429384.091547167,1642429384.2807846504,0.141250
1642429384.094654987,1642429384.2811019530,0.166487,1642429384.106046027,1642429384.2822165956,0.141493,1642429384.119599200,1642429384.2835853324,0.175424,1642429384.191504072,1642429384.2907818981,0.142418
1642429384.194655493,1642429384.2911019712,0.223865,1642429384.206048767,1642429384.2922150568,0.139517,1642429384.219348853,1642429384.2935632446,0.219684,1642429384.291533751,1642429384.3007840068,0.141919
1642429384.294671143,1642429384.3011020281,0.165099,1642429384.306062138,1642429384.3022134929,0.140695,1642429384.319474965,1642429384.3035709573,0.176752,1642429384.391550403,1642429384.3107843797,0.149935
1642429384.394685324,1642429384.3111033922,0.276425,1642429384.405787275,1642429384.3122010053,0.141598,1642429384.419667587,1642429384.3135907455,0.223854,1642429384.491527673,1642429384.3207830903,0.141195
1642429384.494621510,1642429384.3211020802,0.166457,1642429384.506028051,1642429384.3222283194,0.141811,1642429384.519664041,1642429384.3235902535,0.176432,1642429384.591521444,1642429384.3307822239,0.149025
1642429384.594665630,1642429384.3311021801,0.216839,1642429384.606129983,1642429384.3322316614,0.138824,1642429384.620087219,1642429384.3336386861,0.218637,1642429384.691475711,1642429384.3407772541,0.141732
1642429384.694726383,1642429384.3411041339,0.165145,1642429384.706146492,1642429384.3422289087,0.141196,1642429384.719628062,1642429384.3435903062,0.176478,1642429384.791377540,1642429384.3507674764,0.143305
1642429384.794727757,1642429384.3511021811,0.221572,1642429384.806048552,1642429384.3522265978,0.141348,1642429384.819441382,1642429384.3535730834,0.220817,1642429384.891558350,1642429384.3607845334,0.148975
1642429384.894701618,1642429384.3611020705,0.164006,1642429384.906030061,1642429384.3622293404,0.179674,1642429384.919513911,1642429384.3635726674,0.176321,1642429384.991552072,1642429384.3707851225,0.141767
1642429384.994654075,1642429384.3711020156,0.221754,1642429385.006084340,1642429385.3722289948,0.139210,1642429385.019583676,1642429385.3735834744,0.220937,1642429385.091559366,1642429385.3807849712,0.141291
1642429385.094559865,1642429385.3810972854,0.181287,1642429385.106097966,1642429385.3822285783,0.141414,1642429385.119619844,1642429385.3835875469,0.178183,1642429385.191548113,1642429385.3907844365,0.141903
1642429385.194561091,1642429385.3910967609,0.218911,1642429385.206099763,1642429385.3922288822,0.141362,1642429385.219634544,1642429385.3935874412,0.222340,1642429385.291567184,1642429385.4007845378,0.141294
1642429385.294544700,1642429385.4010947428,0.172073,1642429385.306088509,1642429385.4022292826,0.141405,1642429385.319518372,1642429385.4035883176,0.178991,1642429385.391582297,1642429385.4107853633,0.142722
1642429385.394609910,1642429385.4110976758,0.222558,1642429385.406093968,1642429385.4122284908,0.139377,1642429385.419658039,1642429385.4135891348,0.98485,1642429385.491559679,1642429385.4207845814,0.72044
1642429385.494571565,1642429385.4210971482,0.82157,1642429385.506084927,1642429385.4222287074,0.78058,1642429385.519633138,1642429385.4235879272,0.136907,1642429385.591572391,1642429385.012882903,0.149320
1642429385.594616124,1642429385.016003589,0.224501,1642429385.605961980,1642429385.027168276,0.142669,1642429385.619651722,1642429385.040938748,0.223863,1642429385.691516215,1642429385.112881001,0.143526
1642429385.694528203,1642429385.115980852,0.167996,1642429385.706003499,1642429385.127268175,0.143164,1642429385.719583640,1642429385.140863077,0.176480,1642429385.791586743,1642429385.212887616,0.142110
1642429385.794557662,1642429385.215983231,0.219707,1642429385.806039428,1642429385.227268462,0.138710,1642429385.819626927,1642429385.240915993,0.219724,1642429385.891576227,1642429385.312883342,0.142682
1642429385.894582553,1642429385.315980606,0.162943,1642429385.906058069,1642429385.327274272,0.147237,1642429385.919574889,1642429385.340860939,0.171679,1642429385.991563644,1642429385.412876660,0.142096
1642429385.994545141,1642429385.415976984,0.272564,1642429386.006062302,1642429386.427266490,0.141420,1642429386.019622695,1642429386.440910217,0.217675,1642429386.091562510,1642429386.512883994,0.142116
1642429386.094530636,1642429386.515977324,0.164029,1642429386.106059142,1642429386.527266729,0.140654,1642429386.119612901,1642429386.540910485,0.174752,1642429386.191585472,1642429386.612880271,0.143043
1642429386.194548178,1642429386.615984924,0.226670,1642429386.206077559,1642429386.627319366,0.138094,1642429386.219614229,1642429386.640910608,0.222253,1642429386.291626637,1642429386.712931385,0.141141
1642429386.294547221,1642429386.715994050,0.160363,1642429386.306091602,1642429386.727325757,0.141305,1642429386.319609404,1642429386.740908080,0.175299,1642429386.389361111,1642429386.811595951,0.142533
1642429386.392775841,1642429386.815011247,0.221229,1642429386.404099535,1642429386.826204313,0.141081,1642429386.418375579,1642429386.840107269,0.226274,1642429386.491532011,1642429386.912870614,0.149062
1642429386.494517318,1642429386.915968025,0.174114,1642429386.506082905,1642429386.927307731,0.193961,1642429386.519598262,1642429386.940905461,0.179669,1642429386.591556304,1642429386.1012879757,0.142252
1642429386.594565606,1642429386.1016003098,0.207278,1642429386.606083748,1642429386.1027277824,0.149127,1642429386.619621013,1642429386.1040909331,0.207359,1642429386.691558985,1642429386.1112880218,0.148248
1642429386.694552294,1642429386.1115992775,0.184323,1642429386.706074862,1642429386.1127318550,0.149294,1642429386.719640102,1642429386.1140912166,0.200303,1642429386.791619262,1642429386.1212887339,0.142282
1642429386.794639530,1642429386.1216029370,0.211225,1642429386.806056418,1642429386.1227266716,0.141454,1642429386.819619199,1642429386.1240917804,0.222335,1642429386.891617139,1642429386.1312881035,0.141820
1642429386.894513278,1642429386.1316018819,0.188087,1642429386.906046599,1642429386.1327318953,0.141048,1642429386.919626764,1642429386.1340918265,0.174419,1642429386.991601625,1642429386.1412879077,0.143557
1642429386.994646739,1642429386.1416004100,0.214100,1642429387.006060714,1642429387.1427267231,0.153682,1642429387.019625495,1642429387.1440914250,0.271254,1642429387.091558248,1642429387.1512878784,0.142070
1642429387.094537581,1642429387.1516003562,0.190545,1642429387.106050933,1642429387.1527319583,0.140824,1642429387.119650231,1642429387.1540928558,0.177488,1642429387.191562057,1642429387.1612885703,0.142226
1642429387.194528725,1642429387.1616002581,0.224540,1642429387.206056919,1642429387.1627321485,0.145863,1642429387.219630231,1642429387.1640921806,0.217388,1642429387.291515939,1642429387.1712833190,0.141965
1642429387.294528099,1642429387.1715993581,0.187849,1642429387.306062018,1642429387.1727324316,0.141513,1642429387.319610557,1642429387.1740876972,0.179533,1642429387.391561155,1642429387.1812882286,0.142289
1642429387.394528266,1642429387.1816000197,0.214252,1642429387.405946567,1642429387.1827174412,0.139706,1642429387.419566117,1642429387.1840861972,0.215698,1642429387.491559403,1642429387.1912878397,0.142456
1642429387.494532225,1642429387.1916001612,0.187173,1642429387.506063576,1642429387.1927325012,0.140790,1642429387.519623217,1642429387.1940914627,0.175388,1642429387.591564325,1642429387.2012882883,0.188544
1642429387.594526184,1642429387.2015992235,0.219569,1642429387.605941215,1642429387.2027170098,0.142403,1642429387.619619566,1642429387.2040913361,0.220290,1642429387.691552377,1642429387.2112879261,0.143287
1642429387.694604186,1642429387.2115978978,0.190575,1642429387.705917327,1642429387.2127169996,0.142342,1642429387.719567035,1642429387.2140864450,0.244899,1642429387.791557855,1642429387.2212880804,0.141915
1642429387.794538421,1642429387.2215977765,0.163156,1642429387.805918156,1642429387.2227172400,0.138696,1642429387.819623983,1642429387.2240913212,0.171867,1642429387.891566646,1642429387.2312886413,0.168463
1642429387.894541227,1642429387.2315977379,0.149211,1642429387.905925185,1642429387.2327170845,0.142077,1642429387.919625218,1642429387.2340918702,0.241343,1642429387.991568197,1642429387.2412881094,0.143310
1642429387.994550490,1642429387.2415980306,0.174756,1642429388.005929004,1642429388.2427174043,0.142987,1642429388.019611625,1642429388.2440906967,0.172086,1642429388.091559148,1642429388.2512880720,0.169377
1642429388.094564703,1642429388.2515989083,0.199345,1642429388.105915607,1642429388.2527172248,0.141502,1642429388.119606094,1642429388.2540901824,0.174264,1642429388.191561883,1642429388.2612878429,0.142753
1642429388.194541170,1642429388.2615993016,0.176297,1642429388.206078693,1642429388.2627289515,0.139099,1642429388.219605612,1642429388.2640897968,0.225054,1642429388.291563126,1642429388.2712881656,0.145103
1642429388.294597271,1642429388.2716006590,0.198877,1642429388.306132051,1642429388.2727287404,0.141333,1642429388.319598831,1642429388.2740883519,0.217145,1642429388.391478044,1642429388.2812883112,0.142087
1642429388.394459359,1642429388.2815986508,0.225578,1642429388.405953673,1642429388.2827169291,0.141975,1642429388.419475223,1642429388.2840761228,0.216396,1642429388.491560734,1642429388.2912881987,0.141992
1642429388.494599065,1642429388.2915987960,0.149962,1642429388.506052756,1642429388.2927290881,0.141546,1642429388.519438136,1642429388.2940739713,0.278546,1642429388.591577021,1642429388.3012896167,0.142497
1642429388.594595486,1642429388.3015980422,0.191502,1642429388.605882022,1642429388.3027173165,0.189919,1642429388.619572037,1642429388.3040858522,0.171669,1642429388.691563756,1642429388.3112893811,0.141627
1642429388.694739883,1642429388.3116114562,0.150747,1642429388.705867174,1642429388.3127170681,0.142603,1642429388.719616087,1642429388.3140915938,0.173900,1642429388.791573573,1642429388.3212892335,0.142170
1642429388.794734277,1642429388.3216114255,0.174334,1642429388.805886648,1642429388.3227174850,0.141195,1642429388.819619629,1642429388.3240916408,0.165751,1642429388.891572343,1642429388.3312893934,0.141546
1642429388.894732157,1642429388.3316115411,0.151610,1642429388.905867165,1642429388.3327170559,0.141682,1642429388.919623015,1642429388.3340919430,0.165112,1642429388.991568399,1642429388.3412891058,0.171619
1642429388.994762362,1642429388.3416128607,0.162211,1642429389.005874070,1642429389.3427161298,0.138554,1642429389.019624978,1642429389.3440907536,0.172402,1642429389.091573301,1642429389.3512891341,0.141809
1642429389.094746803,1642429389.3516124175,0.150818,1642429389.105866620,1642429389.3527158851,0.140910,1642429389.119616321,1642429389.3540909843,0.175031,1642429389.191672776,1642429389.3612887591,0.205374
1642429389.194827210,1642429389.3616115930,0.172711,1642429389.206022026,1642429389.3627167435,0.140592,1642429389.219704406,1642429389.3640895401,0.172196,1642429389.291518316,1642429389.3712830628,0.142381
1642429389.294745830,1642429389.3716117966,0.151518,1642429389.305899848,1642429389.3727173449,0.141478,1642429389.319595854,1642429389.3740891372,0.221614,1642429389.391567302,1642429389.3812889894,0.142071
1642429389.394755712,1642429389.3816132608,0.171171,1642429389.405829898,1642429389.3827132157,0.138627,1642429389.419621658,1642429389.3840886035,0.171373,1642429389.491550050,1642429389.3912875509,0.141800
1642429389.494737765,1642429389.3916112973,0.150709,1642429389.505868793,1642429389.3927173853,0.141321,1642429389.519497865,1642429389.3940762973,0.221882,1642429389.591565916,1642429389.4012895437,0.142960
1642429389.594732822,1642429389.4016115800,0.173709,1642429389.605862026,1642429389.4027172104,0.142862,1642429389.619531991,1642429389.4040796899,0.172987,1642429389.691571197,1642429389.4112892769,0.142998
1642429389.694736016,1642429389.4116114456,0.200294,1642429389.705848901,1642429389.4127159771,0.142322,1642429389.719648440,1642429389.4140912263,0.221586,1642429389.791566068,1642429389.4212895521,0.141458
1642429389.794745282,1642429389.4216122263,0.189906,1642429389.805876665,1642429389.4227165464,0.138845,1642429389.819630211,1642429389.4240914889,0.170253,1642429389.891569751,1642429389.017926377,0.140804
1642429389.894731892,1642429389.021144122,0.150101,1642429389.905854471,1642429389.032195572,0.140471,1642429389.919631494,1642429389.045948859,0.216762,1642429389.991567168,1642429389.117925114,0.140974
1642429389.994751907,1642429389.121153661,0.199424,1642429390.005854569,1642429390.132191642,0.142099,1642429390.019627274,1642429390.145954764,0.173604,1642429390.091568681,1642429390.217922549,0.142456
1642429390.094726287,1642429390.221145857,0.151138,1642429390.105852070,1642429390.232195439,0.142868,1642429390.119642659,1642429390.245963368,0.214526,1642429390.191568913,1642429390.317922758,0.141979
1642429390.194722522,1642429390.321147426,0.192821,1642429390.205859491,1642429390.332198245,0.187159,1642429390.219640636,1642429390.345965094,0.171139,1642429390.291594512,1642429390.417961311,0.142085
1642429390.294673673,1642429390.421093649,0.150492,1642429390.305854076,1642429390.432194894,0.141074,1642429390.319709638,1642429390.446032679,0.213767,1642429390.389124638,1642429390.516417151,0.147711
1642429390.392440286,1642429390.519779419,0.180623,1642429390.405732403,1642429390.532067504,0.141003,1642429390.419590188,1642429390.545939302,0.171255,1642429390.491506432,1642429390.617909858,0.141469
1642429390.494734798,1642429390.621179943,0.148878,1642429390.505969240,1642429390.632185259,0.141235,1642429390.519642622,1642429390.645947512,0.174876,1642429390.591536182,1642429390.717913899,0.142421
1642429390.594712881,1642429390.721142499,0.170763,1642429390.605935573,1642429390.732202880,0.139568,1642429390.619621611,1642429390.745947137,0.171665,1642429390.691496196,1642429390.817858575,0.141346
1642429390.694710926,1642429390.821147693,0.151960,1642429390.705975921,1642429390.832200738,0.141928,1642429390.719773083,1642429390.846088519,0.223290,1642429390.791547702,1642429390.917914004,0.141807
1642429390.794734481,1642429390.921157527,0.185140,1642429390.805881615,1642429390.932203912,0.141711,1642429390.819623222,1642429390.946007780,0.171401,1642429390.891547161,1642429390.1017911730,0.141390
1642429390.894741536,1642429390.1021163207,0.149441,1642429390.905897116,1642429390.1032203235,0.141252,1642429390.919663779,1642429390.1046007774,0.174044,1642429390.991570245,1642429390.1117925481,0.141818
1642429390.994738429,1642429390.1121161809,0.171474,1642429391.005984145,1642429391.1132206647,0.139360,1642429391.019783135,1642429391.1146082876,0.171058,1642429391.091544739,1642429391.1217915095,0.141446
1642429391.094714219,1642429391.1221143668,0.150638,1642429391.105977535,1642429391.1232203179,0.140150,1642429391.119779444,1642429391.1246068419,0.174560,1642429391.191552257,1642429391.1317925574,0.141818
1642429391.194731354,1642429391.1321153737,0.173696,1642429391.205985965,1642429391.1332204866,0.176264,1642429391.219782428,1642429391.1346075825,0.170470,1642429391.291485155,1642429391.1417862588,0.189985
1642429391.294719735,1642429391.1421152279,0.145974,1642429391.305962854,1642429391.1432204361,0.140875,1642429391.319629484,1642429391.1445998437,0.175212,1642429391.391551367,1642429391.1517922873,0.141473
1642429391.394461076,1642429391.1521101116,0.171586,1642429391.405947520,1642429391.1532203537,0.142546,1642429391.419705819,1642429391.1546094716,0.173880,1642429391.491554259,1642429391.1617911166,0.141309
1642429391.494648302,1642429391.1621095719,0.149224,1642429391.505925619,1642429391.1632206847,0.141724,1642429391.519656305,1642429391.1645942657,0.176270,1642429391.591589143,1642429391.1717910997,0.143495
1642429391.594615898,1642429391.1721082348,0.171639,1642429391.605939461,1642429391.1732205218,0.142874,1642429391.619822962,1642429391.1746085769,0.170097,1642429391.691557021,1642429391.1817913789,0.144138
1642429391.694740957,1642429391.1821160597,0.151252,1642429391.705935162,1642429391.1832203993,0.142612,1642429391.719816327,1642429391.1846084467,0.174336,1642429391.791552998,1642429391.1917910677,0.142574
1642429391.794882667,1642429391.1921174823,0.231119,1642429391.805944315,1642429391.1932203905,0.139333,1642429391.819672919,1642429391.1945947420,0.215277,1642429391.891548060,1642429391.2017912447,0.142322
1642429391.894738856,1642429391.2021150739,0.150062,1642429391.905942704,1642429391.2032202428,0.140305,1642429391.919665154,1642429391.2045943600,0.174853,1642429391.991539536,1642429391.2117905057,0.142081
1642429391.994724721,1642429391.2121158223,0.171707,1642429392.005938611,1642429392.2132204402,0.141640,1642429392.019662504,1642429392.2145943960,0.172878,1642429392.091530953,1642429392.2217902433,0.143186
1642429392.094808848,1642429392.2221165037,0.149195,1642429392.105935471,1642429392.2232203293,0.141560,1642429392.119660340,1642429392.2245946869,0.174130,1642429392.191548555,1642429392.2317900847,0.141590
1642429392.194731275,1642429392.2321171825,0.212961,1642429392.205934303,1642429392.2332203610,0.138785,1642429392.219668556,1642429392.2345944862,0.171858,1642429392.291521689,1642429392.2417886476,0.143122
1642429392.294799818,1642429392.2421168288,0.147676,1642429392.305946998,1642429392.2432202528,0.191121,1642429392.319666045,1642429392.2445950593,0.188013,1642429392.391462311,1642429392.2517837887,0.157967
1642429392.394811502,1642429392.2521156741,0.174669,1642429392.405937664,1642429392.2532203916,0.141439,1642429392.419603015,1642429392.2545892162,0.171877,1642429392.491359660,1642429392.2617737318,0.141467
1642429392.494721192,1642429392.2621150589,0.151875,1642429392.505946956,1642429392.2632205139,0.140621,1642429392.519622822,1642429392.2645908524,0.175755,1642429392.591526188,1642429392.2717905503,0.141844
1642429392.594814321,1642429392.2721163539,0.172347,1642429392.605938633,1642429392.2732201211,0.180540,1642429392.619616924,1642429392.2745904201,0.171869,1642429392.691532205,1642429392.2817904292,0.142941
1642429392.694798111,1642429392.2821163173,0.151377,1642429392.705938091,1642429392.2832201863,0.140947,1642429392.719631517,1642429392.2845912229,0.223347,1642429392.791537609,1642429392.2917910337,0.142059
1642429392.794798865,1642429392.2921163895,0.171484,1642429392.805941831,1642429392.2932205228,0.141961,1642429392.819610875,1642429392.2945902368,0.170881,1642429392.891545648,1642429392.3017909197,0.194014
1642429392.894570236,1642429392.3021163870,0.151584,1642429392.905937239,1642429392.3032205239,0.141891,1642429392.919615134,1642429392.3045900439,0.175818,1642429392.991554607,1642429392.3117917002,0.141824
1642429392.994606200,1642429392.3121177662,0.171847,1642429393.005956567,1642429393.3132212823,0.139127,1642429393.019608356,1642429393.3145884272,0.171103,1642429393.091546582,1642429393.3217912187,0.141954
