1642407479.867386714,1642407479.2899072354,0.1146177
1642407479.970721765,1642407479.3009278346,0.37953
1642407480.060664044,1642407480.3105018068,0.27360
1642407480.168611838,1642407480.3213209881,0.42540
1642407480.257374716,1642407480.3302002640,0.30644
1642407480.380196684,1642407480.3425424208,0.76266
1642407480.475121297,1642407480.3520542342,0.31019
1642407480.553155678,1642407480.3597695525,0.68547
1642407480.660662428,1642407480.3705259266,0.30688
1642407480.774742960,1642407480.3819575647,0.99789
1642407480.847218862,1642407480.3892213763,0.32369
1642407480.981938441,1642407480.4027273290,0.37353
1642407481.048198247,1642407481.4092829153,0.30346
1642407481.180346343,1642407481.4225584720,0.57199
1642407481.247485668,1642407481.4292271254,0.30630
1642407481.381442208,1642407481.131450685,0.58109
1642407481.455492611,1642407481.205792259,0.30232
1642407481.579014529,1642407481.329377289,0.58186
1642407481.652770394,1642407481.402633297,0.31578
1642407481.783310180,1642407481.533045298,0.57541
1642407481.845114480,1642407481.591825583,0.30809
1642407481.941456981,1642407481.690935524,0.48871
1642407482.040535890,1642407482.790807948,0.33966
1642407482.141050216,1642407482.891615669,0.58197
1642407482.240636106,1642407482.991034337,0.35590
1642407482.340403735,1642407482.1090784291,0.61104
1642407482.440378124,1642407482.1190740423,0.34925
1642407482.540459465,1642407482.1290907045,0.57229
1642407482.640414974,1642407482.1390764815,0.31070
1642407482.740188597,1642407482.1490861045,0.63177
1642407482.881653170,1642407482.1631900226,0.34090
1642407482.941671549,1642407482.1692033253,0.64625
1642407483.082614194,1642407483.1832645472,0.30624
1642407483.144091074,1642407483.1892264101,0.58547
1642407483.246050723,1642407483.1996013999,0.31941
1642407483.352810278,1642407483.2101753538,0.57619
1642407483.458162046,1642407483.2203495444,0.31483
1642407483.546203176,1642407483.2295819711,0.51128
1642407483.675282418,1642407483.2425636270,0.34710
1642407483.752424238,1642407483.2501866320,0.47915
1642407483.874572026,1642407483.2624837348,0.31459
1642407483.961664335,1642407483.2710837219,0.70985
1642407484.064851630,1642407484.2814853250,0.68934
1642407484.167461633,1642407484.2917389795,0.56436
1642407484.267694451,1642407484.3017753048,0.30651
1642407484.362417856,1642407484.3112176435,0.58894
1642407484.467677873,1642407484.3217508036,0.30293
1642407484.559753740,1642407484.3309944356,0.58868
1642407484.659031424,1642407484.3408649282,0.28664
1642407484.780262399,1642407484.3530810105,0.57699
1642407484.845514169,1642407484.3595670335,0.29933
1642407484.981678825,1642407484.3731978980,0.58965
1642407485.047077751,1642407485.3797148645,0.29543
1642407485.182393590,1642407485.3932716962,0.62734
1642407485.245136036,1642407485.3995456952,0.29516
1642407485.366032075,1642407485.4115785309,0.55560
1642407485.441454246,1642407485.4191613910,0.30132
1642407485.543985843,1642407485.4293142946,0.35695
1642407485.675605162,1642407485.130015180,0.30246
1642407485.745488051,1642407485.200218019,0.58654
1642407485.885040890,1642407485.339285768,0.30080
1642407485.975628585,1642407485.430679948,0.59328
1642407486.059490486,1642407486.513962987,0.31315
1642407486.180325361,1642407486.635785871,0.37077
1642407486.270340006,1642407486.725830350,0.40780
1642407486.361643457,1642407486.816243827,0.60708
1642407486.472676880,1642407486.926963241,0.32832
1642407486.553186695,1642407486.1007899833,0.60580
1642407486.674632540,1642407486.1129832759,0.37902
1642407486.761233564,1642407486.1215728756,0.50112
1642407486.879063023,1642407486.1333711090,0.40558
1642407486.952131252,1642407486.1407103919,0.60865
1642407487.082449494,1642407487.1537575682,0.43417
1642407487.148981376,1642407487.1604223916,0.73978
1642407487.280497232,1642407487.1735904166,0.36557
1642407487.349110817,1642407487.1804328290,0.51178
1642407487.478271326,1642407487.1933758859,0.36020
1642407487.546279561,1642407487.2001590072,0.58115
1642407487.682306000,1642407487.2137713470,0.31401
1642407487.749062963,1642407487.2204088142,0.56542
1642407487.849929362,1642407487.2304921648,0.33177
1642407487.979638761,1642407487.2435031305,0.52901
1642407488.050356942,1642407488.2505447983,0.31609
1642407488.179948595,1642407488.2635266910,0.75472
1642407488.250322581,1642407488.2705241577,0.34723
1642407488.382045986,1642407488.2837327018,0.65176
1642407488.465517659,1642407488.2920778642,0.31479
1642407488.576529458,1642407488.3031829325,0.56939
1642407488.653900587,1642407488.3108941040,0.31925
1642407488.743732121,1642407488.3198905774,0.56418
1642407488.880689613,1642407488.3335995782,0.31339
1642407488.951748528,1642407488.3406516306,0.58002
1642407489.064240766,1642407489.3519020491,0.32488
1642407489.174798536,1642407489.3630190044,0.56379
1642407489.255589037,1642407489.3710325034,0.32023
1642407489.379004717,1642407489.3834224849,0.56162
1642407489.451023556,1642407489.3906130712,0.32133
1642407489.575863930,1642407489.4031088489,0.58056
1642407489.668303049,1642407489.4123249493,0.32791
1642407489.750872458,1642407489.4205627002,0.59018
1642407489.882006357,1642407489.042079656,0.29036
1642407489.954370567,1642407489.114139349,0.57349
1642407490.080183844,1642407490.240644449,0.31978
1642407490.150136019,1642407490.310109384,0.59348
1642407490.280024558,1642407490.440202841,0.30461
1642407490.348406149,1642407490.508263903,0.57729
1642407490.482118708,1642407490.642172618,0.34313
1642407490.546244436,1642407490.706293537,0.49823
1642407490.678697103,1642407490.839139351,0.31227
1642407490.747219965,1642407490.907313313,0.37340
1642407490.878850507,1642407490.1039344450,0.32578
1642407490.945043430,1642407490.1105324664,0.47478
1642407491.078596250,1642407491.1239100461,0.31404
1642407491.146303782,1642407491.1306267609,0.35481
1642407491.280014076,1642407491.1440249890,0.31426
1642407491.352303914,1642407491.1512472667,0.72276
1642407491.468572690,1642407491.1628412888,0.31538
1642407491.545411183,1642407491.1705628646,0.61041
1642407491.678930884,1642407491.1838410782,0.30255
1642407491.751433910,1642407491.1910550473,0.56628
1642407491.882610678,1642407491.2042230173,0.34350
1642407491.946293975,1642407491.2105678436,0.70430
1642407492.083280445,1642407492.2242711281,0.30564
1642407492.145972325,1642407492.2305442548,0.55958
1642407492.283355148,1642407492.2442883848,0.30820
1642407492.349201515,1642407492.2508389868,0.56129
1642407492.480016851,1642407492.2639600800,0.34271
1642407492.551312685,1642407492.2710373965,0.47121
1642407492.683559933,1642407492.2843041933,0.40883
1642407492.749164975,1642407492.2908159231,0.56890
1642407492.880471597,1642407492.3040105179,0.31723
1642407492.977971186,1642407492.3137601291,0.59609
1642407493.074406834,1642407493.3234115135,0.30156
1642407493.156474713,1642407493.3315463775,0.51275
1642407493.277225803,1642407493.3436796856,0.30226
1642407493.356797237,1642407493.3515468601,0.53888
1642407493.478976037,1642407493.3638498091,0.33764
1642407493.550938112,1642407493.3710201082,0.49351
1642407493.673114848,1642407493.3832629077,0.31294
1642407493.752149642,1642407493.3911243494,0.53962
1642407493.883638112,1642407493.4043137110,0.33526
1642407493.948095925,1642407493.4107223743,0.56385
1642407494.079181506,1642407494.4239578996,0.24471
1642407494.153489738,1642407494.018009059,0.54571
1642407494.247645953,1642407494.112908527,0.33172
1642407494.378014915,1642407494.243236542,0.51935
1642407494.454347749,1642407494.319175630,0.47615
1642407494.581237235,1642407494.446743089,0.53301
1642407494.653030206,1642407494.517849816,0.31195
1642407494.780138140,1642407494.645571649,0.50861
1642407494.851450574,1642407494.716539559,0.31255
1642407494.982700100,1642407494.848071817,0.50134
1642407495.050364086,1642407495.915365450,0.31466
1642407495.181162203,1642407495.1046621778,0.37845
1642407495.249619824,1642407495.1114299628,0.31117
1642407495.380322536,1642407495.1245725881,0.60821
1642407495.477120736,1642407495.1342609390,0.32915
1642407495.555685577,1642407495.1420474306,0.65152
1642407495.666061002,1642407495.1531425605,0.31921
1642407495.766025227,1642407495.1630800118,0.60887
1642407495.873689183,1642407495.1739193124,0.31034
1642407495.975495833,1642407495.1840973390,0.63078
1642407496.051299786,1642407496.1916347625,0.27895
1642407496.180142035,1642407496.2045550824,0.35709
1642407496.248939024,1642407496.2114085658,0.31725
1642407496.379837520,1642407496.2245263037,0.54897
1642407496.443601778,1642407496.2308838720,0.32134
1642407496.578958496,1642407496.2444234208,0.54945
1642407496.650011193,1642407496.2515165661,0.30534
1642407496.781755048,1642407496.2647136703,0.40163
1642407496.847351541,1642407496.2712370004,0.32830
1642407496.980407954,1642407496.2845804422,0.83720
1642407497.050001671,1642407497.2915180537,0.31263
1642407497.179582506,1642407497.3044776597,0.56550
1642407497.247387970,1642407497.3112582214,0.30388
1642407497.380262900,1642407497.3245219692,0.55237
1642407497.448881090,1642407497.3313516915,0.29548
1642407497.563476894,1642407497.3428577069,0.39625
1642407497.663324455,1642407497.3528427298,0.32797
1642407497.771198929,1642407497.3636108691,0.56142
1642407497.851513079,1642407497.3716968597,0.32603
1642407497.981256174,1642407497.3846622374,0.54550
1642407498.045101457,1642407498.3910436545,0.30771
